date,tmax,tmin,avg_temp,humidity,heat_index,is_overheated,is_heatwave,heat_index_classification
2006-01-01,59.0,45.333333333333336,56.0,77.0,54.919,False,False,None
2006-01-02,54.083333333333336,47.666666666666664,50.4,88.0,49.276,False,False,None
2006-01-03,54.0,43.833333333333336,52.8,75.5,51.3285,False,False,None
2006-01-04,61.416666666666664,49.083333333333336,55.8,72.5,54.4875,False,False,None
2006-01-05,61.53846153846154,46.76923076923077,52.0,82.5,50.777499999999996,False,False,None
2006-01-06,65.15384615384616,44.15384615384615,55.833333333333336,80.5,54.90016666666668,False,False,None
2006-01-07,59.666666666666664,47.583333333333336,53.8,85.5,52.8985,False,False,None
2006-01-08,57.416666666666664,42.333333333333336,50.8,76.0,49.152,False,False,None
2006-01-09,60.38461538461539,40.46153846153846,50.333333333333336,70.5,48.380166666666675,False,False,None
2006-01-10,58.07692307692308,40.23076923076923,51.0,80.0,49.559999999999995,False,False,None
2006-01-11,58.0,45.23076923076923,53.833333333333336,86.0,52.95866666666667,False,False,None
2006-01-12,57.76923076923077,41.69230769230769,48.8,85.5,47.3985,False,False,None
2006-01-13,62.0,43.0,54.5,73.5,53.1045,False,False,None
2006-01-14,54.30769230769231,45.30769230769231,50.2,82.5,48.7975,False,False,None
2006-01-15,53.84615384615385,37.46153846153846,48.0,64.5,45.5315,False,False,None
2006-01-16,55.46153846153846,39.15384615384615,50.0,70.0,47.99,False,False,None
2006-01-17,58.76923076923077,42.61538461538461,51.833333333333336,72.5,50.124166666666675,False,False,None
2006-01-18,55.53846153846154,43.84615384615385,50.0,83.0,48.601,False,False,None
2006-01-19,54.30769230769231,38.92307692307692,47.666666666666664,79.5,45.869833333333325,False,False,None
2006-01-20,55.61538461538461,36.23076923076923,48.833333333333336,77.0,47.03566666666667,False,False,None
2006-01-21,52.38461538461539,42.07692307692308,47.8,85.5,46.298500000000004,False,False,None
2006-01-22,57.84615384615385,40.46153846153846,50.75,50.5,47.8985,False,False,None
2006-01-23,62.07692307692308,42.84615384615385,55.0,49.5,52.526500000000006,False,False,None
2006-01-24,63.0,43.07692307692308,52.166666666666664,67.5,50.25583333333333,False,False,None
2006-01-25,59.07692307692308,40.61538461538461,52.8,75.5,51.3285,False,False,None
2006-01-26,56.15384615384615,41.61538461538461,50.333333333333336,69.0,48.30966666666668,False,False,None
2006-01-27,55.07692307692308,41.92307692307692,51.333333333333336,78.0,49.83266666666667,False,False,None
2006-01-28,55.92307692307692,43.69230769230769,54.4,81.5,53.37050000000001,False,False,None
2006-01-29,59.15384615384615,47.30769230769231,55.4,77.0,54.259,False,False,None
2006-01-30,57.15384615384615,43.84615384615385,51.666666666666664,85.5,50.551833333333335,False,False,None
2006-01-31,56.53846153846154,40.38461538461539,52.0,73.5,50.3545,False,False,None
2006-02-01,57.61538461538461,47.23076923076923,54.5,76.0,53.222,False,False,None
2006-02-02,61.92307692307692,51.46153846153846,58.333333333333336,90.5,58.12016666666668,False,False,None
2006-02-03,62.69230769230769,49.15384615384615,56.5,87.5,55.9625,False,False,None
2006-02-04,60.0,47.53846153846154,55.6,70.5,54.1735,False,False,None
2006-02-05,61.15384615384615,43.76923076923077,55.0,46.0,52.362,False,False,None
2006-02-06,63.15384615384615,43.46153846153846,55.833333333333336,66.0,54.21866666666667,False,False,None
2006-02-07,69.61538461538461,46.15384615384615,57.4,57.0,55.519000000000005,False,False,None
2006-02-08,70.84615384615384,43.76923076923077,59.5,57.5,57.8525,False,False,None
2006-02-09,71.07692307692308,46.15384615384615,60.5,60.0,59.07,False,False,None
2006-02-10,70.46153846153847,46.0,59.666666666666664,70.5,58.646833333333326,False,False,None
2006-02-11,69.0,47.38461538461539,60.2,80.0,59.68,False,False,None
2006-02-12,67.46153846153847,46.92307692307692,60.2,71.5,59.2805,False,False,None
2006-02-13,70.84615384615384,48.69230769230769,61.0,54.5,59.3615,False,False,None
2006-02-14,68.0,42.69230769230769,55.833333333333336,57.0,53.795666666666676,False,False,None
2006-02-15,56.69230769230769,38.0,47.8,55.0,44.865,False,False,None
2006-02-16,53.15384615384615,33.69230769230769,47.833333333333336,64.0,45.32466666666668,False,False,None
2006-02-17,49.61538461538461,38.46153846153846,43.666666666666664,77.5,41.375833333333325,False,False,None
2006-02-18,49.92307692307692,34.61538461538461,44.4,75.0,42.065000000000005,False,False,None
2006-02-19,50.61538461538461,36.30769230769231,45.6,72.5,43.2675,False,False,None
2006-02-20,54.69230769230769,34.38461538461539,49.2,70.0,47.11000000000001,False,False,None
2006-02-21,57.92307692307692,35.38461538461539,49.833333333333336,64.0,47.524666666666675,False,False,None
2006-02-22,61.76923076923077,37.15384615384615,53.0,60.0,50.82,False,False,None
2006-02-23,65.23076923076923,40.0,56.0,61.0,54.166999999999994,False,False,None
2006-02-24,67.92307692307692,42.84615384615385,57.5,61.0,55.817,False,False,None
2006-02-25,65.92307692307692,43.84615384615385,58.0,69.5,56.7665,False,False,None
2006-02-26,59.833333333333336,45.0,55.0,71.5,53.560500000000005,False,False,None
2006-02-27,62.5,50.23076923076923,59.166666666666664,81.0,58.59033333333333,False,False,None
2006-02-28,57.76923076923077,45.30769230769231,52.5,76.5,51.045500000000004,False,False,None
2006-03-01,58.61538461538461,40.30769230769231,53.666666666666664,69.5,51.99983333333333,False,False,None
2006-03-02,57.30769230769231,42.38461538461539,52.0,66.5,50.0255,False,False,None
2006-03-03,53.23076923076923,39.69230769230769,47.6,76.5,45.6555,False,False,None
2006-03-04,55.53846153846154,37.38461538461539,51.0,62.5,48.7375,False,False,None
2006-03-05,57.53846153846154,45.61538461538461,54.2,62.0,52.23400000000001,False,False,None
2006-03-06,57.92307692307692,44.07692307692308,51.166666666666664,81.5,49.81383333333333,False,False,None
2006-03-07,55.84615384615385,43.30769230769231,51.0,76.0,49.372,False,False,None
2006-03-08,57.30769230769231,38.38461538461539,52.5,74.5,50.9515,False,False,None
2006-03-09,54.23076923076923,41.69230769230769,48.666666666666664,67.0,46.38233333333333,False,False,None
2006-03-10,49.15384615384615,37.46153846153846,43.833333333333336,74.5,41.41816666666667,False,False,None
2006-03-11,50.30769230769231,33.76923076923077,46.4,73.0,44.171,False,False,None
2006-03-12,49.0,38.07692307692308,44.2,80.0,42.080000000000005,False,False,None
2006-03-13,53.92307692307692,35.53846153846154,50.5,67.5,48.4225,False,False,None
2006-03-14,55.46153846153846,42.84615384615385,51.166666666666664,72.0,49.36733333333333,False,False,None
2006-03-15,56.07692307692308,42.84615384615385,52.5,72.0,50.834,False,False,None
2006-03-16,57.07692307692308,45.23076923076923,53.666666666666664,72.5,52.140833333333326,False,False,None
2006-03-17,56.61538461538461,44.38461538461539,51.666666666666664,78.0,50.19933333333333,False,False,None
2006-03-18,60.46153846153846,39.69230769230769,54.0,59.5,51.8965,False,False,None
2006-03-19,61.76923076923077,41.69230769230769,54.4,54.0,52.078,False,False,None
2006-03-20,53.23076923076923,41.92307692307692,47.5,77.0,45.569,False,False,None
2006-03-21,55.61538461538461,40.46153846153846,51.666666666666664,74.5,50.03483333333333,False,False,None
2006-03-22,59.84615384615385,42.0,55.333333333333336,74.5,54.06816666666668,False,False,None
2006-03-23,66.23076923076923,44.38461538461539,58.0,68.0,56.696,False,False,None
2006-03-24,65.38461538461539,49.61538461538461,60.5,70.5,59.5635,False,False,None
2006-03-25,60.0,46.84615384615385,53.4,75.5,51.9885,False,False,None
2006-03-26,60.38461538461539,40.69230769230769,55.6,71.5,54.2205,False,False,None
2006-03-27,63.07692307692308,42.46153846153846,52.2,77.0,50.739000000000004,False,False,None
2006-03-28,58.61538461538461,44.76923076923077,51.8,76.5,50.2755,False,False,None
2006-03-29,56.92307692307692,43.53846153846154,53.0,75.5,51.5485,False,False,None
2006-03-30,57.23076923076923,46.38461538461539,53.8,77.0,52.498999999999995,False,False,None
2006-03-31,57.92307692307692,45.53846153846154,51.6,77.5,50.1025,False,False,None
2006-04-01,59.30769230769231,43.15384615384615,55.6,72.0,54.244,False,False,None
2006-04-02,58.84615384615385,46.61538461538461,56.4,73.5,55.194500000000005,False,False,None
2006-04-03,56.92307692307692,49.0,54.333333333333336,87.5,53.57916666666667,False,False,None
2006-04-04,53.76923076923077,46.69230769230769,52.333333333333336,82.5,51.14416666666667,False,False,None
2006-04-05,55.84615384615385,44.30769230769231,53.0,76.5,51.5955,False,False,None
2006-04-06,60.15384615384615,41.61538461538461,55.166666666666664,70.5,53.69683333333332,False,False,None
2006-04-07,60.61538461538461,44.0,53.333333333333336,75.5,51.91516666666667,False,False,None
2006-04-08,62.38461538461539,44.46153846153846,58.2,68.0,56.916000000000004,False,False,None
2006-04-09,60.61538461538461,48.07692307692308,54.6,76.5,53.3555,False,False,None
2006-04-10,59.0,48.84615384615385,57.0,75.5,55.948499999999996,False,False,None
2006-04-11,59.15384615384615,48.38461538461539,57.6,72.5,56.467499999999994,False,False,None
2006-04-12,58.07692307692308,50.46153846153846,54.166666666666664,82.0,53.13733333333333,False,False,None
2006-04-13,68.3076923076923,49.46153846153846,63.833333333333336,73.5,63.371166666666674,False,False,None
2006-04-14,66.23076923076923,51.07692307692308,58.833333333333336,80.5,58.200166666666675,False,False,None
2006-04-15,58.23076923076923,49.46153846153846,56.8,73.5,55.6345,False,False,None
2006-04-16,56.30769230769231,46.0,53.4,77.0,52.059000000000005,False,False,None
2006-04-17,58.92307692307692,40.38461538461539,54.0,66.5,52.225500000000004,False,False,None
2006-04-18,65.38461538461539,42.30769230769231,58.5,62.0,56.964,False,False,None
2006-04-19,71.38461538461539,45.23076923076923,62.833333333333336,65.5,61.89516666666667,False,False,None
2006-04-20,69.84615384615384,47.53846153846154,61.333333333333336,74.0,60.64466666666667,False,False,None
2006-04-21,65.38461538461539,49.0,57.333333333333336,75.5,56.31516666666667,False,False,None
2006-04-22,62.84615384615385,49.61538461538461,58.8,68.0,57.57599999999999,False,False,None
2006-04-23,61.30769230769231,50.0,58.0,74.0,56.978,False,False,None
2006-04-24,59.61538461538461,50.46153846153846,57.333333333333336,76.0,56.338666666666676,False,False,None
2006-04-25,58.92307692307692,49.07692307692308,56.666666666666664,70.5,55.34683333333332,False,False,None
2006-04-26,66.53846153846153,49.07692307692308,61.333333333333336,76.0,60.738666666666674,False,False,None
2006-04-27,76.53846153846153,49.53846153846154,68.83333333333333,66.0,68.51866666666666,False,False,None
2006-04-28,73.84615384615384,52.84615384615385,65.5,75.5,65.2985,False,False,None
2006-04-29,66.53846153846153,52.84615384615385,62.8,77.5,62.42249999999999,False,False,None
2006-04-30,77.6923076923077,51.84615384615385,71.0,62.5,70.7375,False,False,None
2006-05-01,80.07692307692308,51.84615384615385,68.5,61.0,67.917,False,False,None
2006-05-02,77.6923076923077,50.07692307692308,68.0,60.0,67.32,False,False,None
2006-05-03,68.75,49.75,59.4,71.0,58.377,False,False,None
2006-05-04,66.66666666666667,50.666666666666664,62.166666666666664,68.0,61.27933333333333,False,False,None
2006-05-05,64.66666666666667,51.583333333333336,58.5,75.0,57.574999999999996,False,False,None
2006-05-06,61.75,49.25,59.2,71.5,58.1805,False,False,None
2006-05-07,73.75,48.833333333333336,67.8,68.0,67.476,False,False,None
2006-05-08,73.58333333333333,51.5,67.0,68.0,66.596,False,False,None
2006-05-09,76.72727272727273,49.54545454545455,65.6,59.5,64.6565,False,False,None
2006-05-10,84.08333333333333,56.0,68.0,53.5,67.0145,False,False,None
2006-05-11,81.5,55.0,70.16666666666667,59.0,69.65633333333334,False,False,None
2006-05-12,77.33333333333333,52.75,67.5,62.5,66.8875,False,False,None
2006-05-13,73.75,50.75,66.4,63.5,65.7245,False,False,None
2006-05-14,86.75,52.416666666666664,80.4,50.0,81.16410953920007,True,False,Caution
2006-05-15,85.66666666666667,59.666666666666664,73.16666666666667,54.0,72.72133333333335,False,False,None
2006-05-16,77.83333333333333,57.166666666666664,67.16666666666667,65.5,66.66183333333335,False,False,None
2006-05-17,76.33333333333333,55.5,67.5,69.0,67.193,False,False,None
2006-05-18,77.16666666666667,52.583333333333336,68.0,71.5,67.8605,False,False,None
2006-05-19,69.08333333333333,52.833333333333336,60.0,78.5,59.389500000000005,False,False,None
2006-05-20,70.33333333333333,52.083333333333336,66.0,75.0,65.825,False,False,None
2006-05-21,68.83333333333333,54.083333333333336,62.0,80.5,61.683499999999995,False,False,None
2006-05-22,68.58333333333333,52.0,63.666666666666664,65.0,62.78833333333333,False,False,None
2006-05-23,72.83333333333333,55.25,67.33333333333333,59.0,66.53966666666665,False,False,None
2006-05-24,72.91666666666667,53.833333333333336,66.16666666666667,66.0,65.58533333333334,False,False,None
2006-05-25,68.08333333333333,51.416666666666664,62.5,68.0,61.646,False,False,None
2006-05-26,65.75,50.25,61.0,64.0,59.808,False,False,None
2006-05-27,64.41666666666667,48.666666666666664,60.0,63.5,58.6845,False,False,None
2006-05-28,69.75,47.583333333333336,63.2,65.0,62.275000000000006,False,False,None
2006-05-29,72.5,47.666666666666664,65.6,66.0,64.96199999999999,False,False,None
2006-05-30,74.0,49.583333333333336,68.6,69.0,68.40299999999999,False,False,None
2006-05-31,76.16666666666667,52.916666666666664,70.4,72.0,70.524,False,False,None
2006-06-01,78.08333333333333,55.416666666666664,72.4,72.0,72.724,False,False,None
2006-06-02,77.91666666666667,58.25,71.2,74.0,71.49799999999999,False,False,None
2006-06-03,82.83333333333333,56.166666666666664,75.4,65.0,75.69500000000001,False,False,None
2006-06-04,77.41666666666667,57.666666666666664,70.4,71.5,70.5005,False,False,None
2006-06-05,72.33333333333333,54.75,66.2,76.0,66.092,False,False,None
2006-06-06,76.0,54.0,69.6,70.0,69.55,False,False,None
2006-06-07,73.75,53.5,66.33333333333333,69.5,65.93316666666666,False,False,None
2006-06-08,70.75,52.916666666666664,64.33333333333333,70.0,63.75666666666666,False,False,None
2006-06-09,74.33333333333333,52.416666666666664,66.0,70.0,65.59,False,False,None
2006-06-10,68.5,53.0,63.4,73.5,62.89450000000001,False,False,None
2006-06-11,67.75,53.333333333333336,64.6,73.0,64.19099999999999,False,False,None
2006-06-12,65.58333333333333,54.833333333333336,64.33333333333333,68.5,63.686166666666665,False,False,None
2006-06-13,66.58333333333333,52.916666666666664,63.5,69.0,62.793,False,False,None
2006-06-14,71.16666666666667,50.666666666666664,64.33333333333333,72.0,63.85066666666666,False,False,None
2006-06-15,77.58333333333333,53.166666666666664,71.33333333333333,65.5,71.24516666666666,False,False,None
2006-06-16,88.58333333333333,59.25,79.33333333333333,56.5,79.62216666666666,True,True,None
2006-06-17,87.5,59.583333333333336,77.0,57.5,77.1025,True,True,None
2006-06-18,79.75,55.333333333333336,69.0,62.5,68.5375,False,False,None
2006-06-19,77.0,53.0,69.83333333333333,60.0,69.33666666666664,False,False,None
2006-06-20,85.58333333333333,55.583333333333336,78.8,52.0,78.82400000000001,True,True,None
2006-06-21,92.58333333333333,61.166666666666664,84.5,42.5,84.23751434312501,True,True,Caution
2006-06-22,97.83333333333333,65.0,85.16666666666667,37.5,84.06623602256951,True,True,Caution
2006-06-23,92.5,61.083333333333336,77.0,55.0,76.985,True,True,None
2006-06-24,84.75,59.333333333333336,76.4,62.0,76.65400000000001,True,True,None
2006-06-25,85.08333333333333,60.083333333333336,77.0,62.0,77.31400000000001,True,True,None
2006-06-26,85.91666666666667,60.666666666666664,74.83333333333333,59.5,74.81316666666665,False,False,None
2006-06-27,82.25,61.166666666666664,72.83333333333333,65.5,72.89516666666665,False,False,None
2006-06-28,80.83333333333333,60.083333333333336,70.83333333333333,67.5,70.78916666666666,False,False,None
2006-06-29,83.0,59.0,74.16666666666667,66.0,74.38533333333335,False,False,None
2006-06-30,77.0,57.166666666666664,67.0,70.0,66.69,False,False,None
2006-07-01,79.5,55.5,74.75,69.5,75.19149999999999,False,False,None
2006-07-02,76.25,55.5,70.75,71.0,70.86200000000001,False,False,None
2006-07-03,75.66666666666667,54.25,70.0,73.0,70.131,False,False,None
2006-07-04,73.83333333333333,54.166666666666664,68.6,70.0,68.45,False,False,None
2006-07-05,71.75,53.583333333333336,64.8,71.0,64.317,False,False,None
2006-07-06,73.83333333333333,53.166666666666664,66.83333333333333,66.0,66.31866666666666,False,False,None
2006-07-07,87.16666666666667,52.666666666666664,77.5,52.5,77.4175,True,True,None
2006-07-08,90.91666666666667,59.083333333333336,81.6,46.5,81.88155779689994,True,True,Caution
2006-07-09,88.83333333333333,58.666666666666664,79.6,56.5,79.9155,True,True,None
2006-07-10,79.16666666666667,56.833333333333336,68.83333333333333,71.0,68.75366666666666,False,False,None
2006-07-11,73.66666666666667,54.583333333333336,65.5,70.0,65.04,False,False,None
2006-07-12,74.66666666666667,54.666666666666664,70.0,74.0,70.178,False,False,None
2006-07-13,87.0,59.25,78.2,61.5,78.6105,True,False,None
2006-07-14,83.08333333333333,58.25,75.6,64.5,75.8915,False,False,None
2006-07-15,85.25,57.25,77.8,60.0,78.1,True,True,None
2006-07-16,90.75,61.166666666666664,82.2,50.0,82.98604212879998,True,True,Caution
2006-07-17,95.41666666666667,63.083333333333336,85.6,42.5,85.49773635370005,True,True,Caution
2006-07-18,92.66666666666667,65.0,83.6,47.5,84.14536087770009,True,True,Caution
2006-07-19,89.83333333333333,67.58333333333333,82.2,47.0,82.53852366160012,True,True,Caution
2006-07-20,91.83333333333333,65.83333333333333,84.6,43.0,84.44159718480005,True,True,Caution
2006-07-21,96.41666666666667,68.5,89.6,43.0,91.10797716480013,True,True,Extreme Caution
2006-07-22,102.58333333333333,73.16666666666667,93.6,41.5,97.19798532689997,True,True,Extreme Caution
2006-07-23,103.5,74.25,91.2,42.0,93.27778658960013,True,True,Extreme Caution
2006-07-24,99.83333333333333,70.58333333333333,89.4,47.0,92.27086737040008,True,True,Extreme Caution
2006-07-25,97.16666666666667,68.83333333333333,87.0,48.5,88.94403893499994,True,True,Caution
2006-07-26,89.66666666666667,63.916666666666664,80.8,61.5,83.00858768210014,True,True,Caution
2006-07-27,83.08333333333333,60.5,74.5,69.0,74.893,False,False,None
2006-07-28,80.16666666666667,59.166666666666664,72.0,70.5,72.21350000000001,False,False,None
2006-07-29,76.66666666666667,59.333333333333336,72.0,70.5,72.21350000000001,False,False,None
2006-07-30,80.41666666666667,59.583333333333336,74.6,58.5,74.50949999999999,False,False,None
2006-07-31,75.91666666666667,56.75,68.33333333333333,63.5,67.85116666666666,False,False,None
2006-08-01,79.75,55.25,70.83333333333333,63.0,70.57766666666666,False,False,None
2006-08-02,81.08333333333333,56.583333333333336,71.4,63.5,71.2245,False,False,None
2006-08-03,81.84615384615384,55.84615384615385,73.6,64.0,73.66799999999999,False,False,None
2006-08-04,79.07692307692308,55.84615384615385,72.0,64.0,71.908,False,False,None
2006-08-05,76.84615384615384,57.46153846153846,71.8,63.5,71.6645,False,False,None
2006-08-06,75.6923076923077,56.38461538461539,70.2,66.0,70.022,False,False,None
2006-08-07,72.07692307692308,56.53846153846154,67.33333333333333,68.0,66.96266666666665,False,False,None
2006-08-08,81.84615384615384,57.15384615384615,74.0,63.0,74.06099999999999,False,False,None
2006-08-09,92.61538461538461,61.76923076923077,83.16666666666667,48.0,83.73763849527795,True,False,Caution
2006-08-10,87.0,61.84615384615385,75.16666666666667,57.0,75.06233333333334,False,False,None
2006-08-11,78.15384615384616,56.84615384615385,69.5,68.0,69.346,False,False,None
2006-08-12,78.92307692307692,55.84615384615385,73.2,67.5,73.3925,False,False,None
2006-08-13,77.91666666666667,56.583333333333336,68.5,70.0,68.34,False,False,None
2006-08-14,73.76923076923077,56.84615384615385,67.66666666666667,69.0,67.37633333333333,False,False,None
2006-08-15,75.41666666666667,56.583333333333336,67.83333333333333,70.0,67.60666666666665,False,False,None
2006-08-16,73.58333333333333,55.75,67.0,67.5,66.5725,False,False,None
2006-08-17,80.91666666666667,52.583333333333336,71.83333333333333,63.0,71.67766666666665,False,False,None
2006-08-18,79.75,56.25,70.66666666666667,65.0,70.48833333333336,False,False,None
2006-08-19,78.41666666666667,55.25,71.2,68.0,71.216,False,False,None
2006-08-20,75.08333333333333,55.5,68.6,73.0,68.591,False,False,None
2006-08-21,75.41666666666667,54.916666666666664,68.66666666666667,70.0,68.52333333333335,False,False,None
2006-08-22,82.0,56.0,73.0,62.0,72.914,False,False,None
2006-08-23,81.16666666666667,55.666666666666664,73.8,63.0,73.84100000000001,False,False,None
2006-08-24,78.16666666666667,54.666666666666664,69.16666666666667,66.5,68.90883333333335,False,False,None
2006-08-25,75.08333333333333,56.083333333333336,69.6,71.5,69.62049999999999,False,False,None
2006-08-26,78.36363636363636,57.36363636363637,70.8,69.5,70.84649999999999,False,False,None
2006-08-27,79.72727272727273,56.90909090909091,72.6,68.0,72.75599999999999,False,False,None
2006-08-28,79.27272727272727,55.72727272727273,69.16666666666667,69.0,69.02633333333334,False,False,None
2006-08-29,73.81818181818181,55.45454545454545,67.0,72.5,66.8075,False,False,None
2006-08-30,82.45454545454545,55.09090909090909,73.0,60.0,72.82,False,False,None
2006-08-31,87.18181818181819,57.63636363636363,76.0,49.5,75.6265,False,False,None
2006-09-01,83.81818181818181,58.0,72.66666666666667,64.0,72.64133333333334,False,False,None
2006-09-02,77.72727272727273,56.18181818181818,70.4,70.0,70.43,False,False,None
2006-09-03,74.54545454545455,55.63636363636363,67.6,73.0,67.49099999999999,False,False,None
2006-09-04,76.54545454545455,55.45454545454545,70.0,67.0,69.849,False,False,None
2006-09-05,85.0,56.5,70.0,62.5,69.6375,False,False,None
2006-09-06,84.18181818181819,56.63636363636363,71.0,63.5,70.7845,False,False,None
2006-09-07,81.33333333333333,55.666666666666664,70.5,66.0,70.352,False,False,None
2006-09-08,71.91666666666667,54.916666666666664,63.333333333333336,73.5,62.82116666666668,False,False,None
2006-09-09,68.91666666666667,53.75,64.0,75.0,63.625,False,False,None
2006-09-10,76.46153846153847,55.0,70.4,67.5,70.3125,False,False,None
2006-09-11,86.38461538461539,55.92307692307692,75.83333333333333,57.5,75.81916666666666,False,False,None
2006-09-12,92.76923076923077,60.46153846153846,78.0,48.0,77.756,True,False,None
2006-09-13,86.15384615384616,57.84615384615385,73.0,60.5,72.8435,False,False,None
2006-09-14,72.07692307692308,53.61538461538461,62.5,64.5,61.481500000000004,False,False,None
2006-09-15,67.6923076923077,50.53846153846154,61.666666666666664,64.5,60.564833333333326,False,False,None
2006-09-16,75.5,48.75,66.75,58.5,65.8745,False,False,None
2006-09-17,82.92307692307692,52.92307692307692,74.2,44.0,73.38799999999999,False,False,None
2006-09-18,85.46153846153847,56.84615384615385,72.66666666666667,51.0,72.03033333333335,False,False,None
2006-09-19,76.46153846153847,54.61538461538461,65.33333333333333,64.5,64.59816666666666,False,False,None
2006-09-20,80.76923076923077,53.23076923076923,70.16666666666667,45.5,69.02183333333333,False,False,None
2006-09-21,81.6923076923077,56.84615384615385,72.83333333333333,53.5,72.33116666666665,False,False,None
2006-09-22,79.61538461538461,57.46153846153846,72.0,36.5,70.61550000000001,False,False,None
2006-09-23,82.0,55.666666666666664,71.25,48.0,70.331,False,False,None
2006-09-24,81.61538461538461,54.92307692307692,72.8,57.5,72.4825,False,False,None
2006-09-25,86.16666666666667,54.5,75.16666666666667,49.0,74.68633333333334,False,False,None
2006-09-26,80.75,55.833333333333336,69.16666666666667,64.0,68.79133333333334,False,False,None
2006-09-27,75.08333333333333,56.5,67.0,73.5,66.8545,False,False,None
2006-09-28,73.08333333333333,54.416666666666664,64.66666666666667,76.5,64.42883333333333,False,False,None
2006-09-29,70.5,53.333333333333336,63.333333333333336,77.5,63.00916666666667,False,False,None
2006-09-30,66.5,53.333333333333336,60.8,67.5,59.7525,False,False,None
2006-10-01,63.5,52.75,59.8,68.5,58.6995,False,False,None
2006-10-02,66.83333333333333,52.5,62.666666666666664,62.0,61.54733333333333,False,False,None
2006-10-03,68.75,51.666666666666664,62.0,61.0,60.766999999999996,False,False,None
2006-10-04,67.16666666666667,52.416666666666664,61.833333333333336,68.5,60.93616666666668,False,False,None
2006-10-05,65.0,51.666666666666664,60.0,80.0,59.46,False,False,None
2006-10-06,63.083333333333336,50.416666666666664,59.6,79.0,58.973,False,False,None
2006-10-07,71.25,48.75,65.6,72.5,65.2675,False,False,None
2006-10-08,78.66666666666667,51.333333333333336,70.2,59.5,69.7165,False,False,None
2006-10-09,79.83333333333333,52.0,69.8,55.0,69.065,False,False,None
2006-10-10,72.33333333333333,52.75,65.5,69.0,64.993,False,False,None
2006-10-11,73.83333333333333,49.916666666666664,66.66666666666667,65.5,66.11183333333334,False,False,None
2006-10-12,76.66666666666667,51.0,67.0,67.5,66.5725,False,False,None
2006-10-13,70.0,51.75,61.833333333333336,72.5,61.124166666666675,False,False,None
2006-10-14,66.16666666666667,52.666666666666664,61.2,70.0,60.31,False,False,None
2006-10-15,59.75,52.583333333333336,57.8,74.5,56.781499999999994,False,False,None
2006-10-16,64.91666666666667,52.333333333333336,60.833333333333336,72.5,60.02416666666667,False,False,None
2006-10-17,69.91666666666667,47.583333333333336,62.5,58.5,61.1995,False,False,None
2006-10-18,73.91666666666667,50.166666666666664,66.0,43.5,64.3445,False,False,None
2006-10-19,78.08333333333333,49.333333333333336,68.4,43.5,66.98450000000001,False,False,None
2006-10-20,80.16666666666667,53.083333333333336,71.0,48.0,70.056,False,False,None
2006-10-21,81.33333333333333,53.833333333333336,70.6,44.0,69.428,False,False,None
2006-10-22,82.0,54.166666666666664,69.8,52.0,68.924,False,False,None
2006-10-23,81.66666666666667,52.083333333333336,69.0,55.0,68.18499999999999,False,False,None
2006-10-24,74.66666666666667,51.5,63.833333333333336,64.0,62.924666666666674,False,False,None
2006-10-25,71.75,49.416666666666664,64.83333333333333,29.0,62.37966666666666,False,False,None
2006-10-26,75.25,51.083333333333336,66.5,29.0,64.21300000000001,False,False,None
2006-10-27,76.58333333333333,49.583333333333336,65.83333333333333,40.0,63.99666666666666,False,False,None
2006-10-28,76.91666666666667,48.166666666666664,65.8,39.5,63.936499999999995,False,False,None
2006-10-29,69.08333333333333,47.0,58.8,69.0,57.623,False,False,None
2006-10-30,63.583333333333336,47.5,55.5,73.0,54.181,False,False,None
2006-10-31,61.666666666666664,46.666666666666664,54.833333333333336,65.5,53.09516666666667,False,False,None
2006-11-01,66.83333333333333,45.666666666666664,62.0,66.5,61.0255,False,False,None
2006-11-02,66.66666666666667,53.333333333333336,63.5,85.5,63.5685,False,False,None
2006-11-03,66.91666666666667,56.333333333333336,62.166666666666664,88.5,62.24283333333333,False,False,None
2006-11-04,67.33333333333333,53.25,60.6,82.5,60.2375,False,False,None
2006-11-05,70.66666666666667,51.416666666666664,62.6,80.5,62.34349999999999,False,False,None
2006-11-06,74.25,53.833333333333336,66.66666666666667,74.0,66.51133333333334,False,False,None
2006-11-07,74.08333333333333,53.416666666666664,65.16666666666667,83.0,65.28433333333334,False,False,None
2006-11-08,65.33333333333333,53.666666666666664,60.0,73.5,59.154500000000006,False,False,None
2006-11-09,63.25,44.25,58.4,60.5,56.783500000000004,False,False,None
2006-11-10,64.58333333333333,40.90909090909091,57.4,60.5,55.6835,False,False,None
2006-11-11,58.0,46.583333333333336,54.0,78.5,52.789500000000004,False,False,None
2006-11-12,60.166666666666664,42.166666666666664,54.2,52.5,51.78750000000001,False,False,None
2006-11-13,60.333333333333336,47.5,58.0,83.5,57.4245,False,False,None
2006-11-14,61.75,48.416666666666664,56.5,80.5,55.6335,False,False,None
2006-11-15,66.16666666666667,45.916666666666664,57.2,79.5,56.356500000000004,False,False,None
2006-11-16,67.0,48.0,60.333333333333336,80.0,59.82666666666667,False,False,None
2006-11-17,66.08333333333333,52.333333333333336,59.8,87.0,59.568999999999996,False,False,None
2006-11-18,65.75,49.666666666666664,57.8,85.5,57.2985,False,False,None
2006-11-19,66.5,49.083333333333336,57.2,86.5,56.685500000000005,False,False,None
